Unnamed: 0,species,observed_on,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,Pres_1,Pres_2,Pres_3,Pres_4,Pres_5,Pres_6,Pres_7,Pres_8,Pres_9,Pres_10,Pres_11,Pres_12,Pres_13,Pres_14,RelHum_1,RelHum_2,RelHum_3,RelHum_4,RelHum_5,RelHum_6,RelHum_7,RelHum_8,RelHum_9,RelHum_10,RelHum_11,RelHum_12,RelHum_13,RelHum_14,SpecHum_1,SpecHum_2,SpecHum_3,SpecHum_4,SpecHum_5,SpecHum_6,SpecHum_7,SpecHum_8,SpecHum_9,SpecHum_10,SpecHum_11,SpecHum_12,SpecHum_13,SpecHum_14,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11,Tmax_12,Tmax_13,Tmax_14,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmin_12,Tmin_13,Tmin_14,latitude,longitude,geometry,cod_prov,name,cod_ccaa,cartodb_id,created_at,updated_at,longitude_3035,latitude_3035,LC,elevation
3618,Boletus edulis,2015-10-13 16:11:00+02:00,1.25,7.625,4.0,0.4375,0.0,8.875,29.1875,14.1875,1.0,0.375,0.3125,1.8125,0.8125,0.75,101410.0,101467.0,101429.0,101319.0,101333.0,101356.0,101391.0,101404.0,101538.0,101582.0,101470.0,101271.0,101174.0,101136.0,85.125,84.3125,87.125,78.8125,80.3125,85.125,87.25,86.0,82.25,84.25,82.9375,82.8125,80.8125,82.75,0.018005371,0.017822266,0.017944336,0.016845703,0.017089844,0.01776123,0.017822266,0.017578125,0.017211914,0.017822266,0.017700195,0.01727295,0.016845703,0.017150879,26.1875,26.25,25.75,26.4375,26.3125,26.0,25.625,25.625,26.0625,26.25,26.375,26.0,26.0,25.875,26.5625,26.875,26.125,26.875,26.625,26.5625,26.25,26.25,26.4375,26.5625,26.5625,26.375,26.3125,26.1875,25.6875,25.1875,25.5,25.75,25.9375,25.1875,25.25,25.0,25.4375,25.875,26.125,25.5,25.75,25.375,40.9661013121,-3.9136095951,POINT (-3.9136095951 40.9661013121),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.9136095951,40.9661013121,24,1786.0
3619,Boletus edulis,2022-11-23 14:45:31+01:00,0.0,0.125,0.0,0.1875,0.5625,0.1875,0.0,0.0625,0.625,1.125,0.1875,0.0,0.0,0.0,101325.0,101221.0,101116.0,101184.0,101263.0,101254.0,101234.0,101221.0,101310.0,101347.0,101401.0,101413.0,101381.0,101302.0,78.0625,77.875,79.6875,80.625,76.875,76.25,75.9375,80.5,82.5625,81.625,76.5625,76.875,77.6875,82.4375,0.01727295,0.017028809,0.01727295,0.01751709,0.016723633,0.016418457,0.016174316,0.016906738,0.017456055,0.01751709,0.016174316,0.015991211,0.016357422,0.017333984,26.9375,26.8125,26.625,26.625,26.6875,26.5,26.375,26.0625,26.25,26.5,26.1875,25.9375,26.25,26.125,27.3125,27.0625,27.0,26.9375,27.3125,26.625,26.6875,26.25,26.5,26.875,26.625,26.25,26.625,26.375,26.625,26.375,26.125,26.25,26.1875,26.25,25.875,25.9375,26.0625,25.9375,25.6875,25.75,25.625,25.75,43.3258581677,-8.4105236828,POINT (-8.4105236828 43.3258581677),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-8.4105236828,43.3258581677,29,143.0
3656,Boletus edulis,2015-10-17 00:00:00,0.5625,0.6875,1.375,1.5,0.875,1.0625,2.625,1.6875,0.0625,0.3125,6.6875,22.5,1.6875,0.25,101364.0,101246.0,101238.0,101290.0,101405.0,101464.0,101435.0,101312.0,101341.0,101359.0,101372.0,101373.0,101510.0,101614.0,85.0,83.0,84.75,86.0625,85.25,85.75,86.9375,84.75,81.8125,84.625,86.1875,87.9375,85.25,85.6875,0.018066406,0.017822266,0.0178833,0.017944336,0.017944336,0.018127441,0.018188477,0.017822266,0.017150879,0.017578125,0.017822266,0.017700195,0.01763916,0.017700195,26.25,26.4375,26.1875,26.0,26.125,26.1875,26.0625,26.0625,26.0625,26.0,25.875,25.375,25.875,25.8125,26.5,26.625,26.5625,26.5,26.4375,26.5625,26.3125,26.5,26.3125,26.125,26.3125,25.625,26.1875,26.3125,26.0,26.125,25.625,25.3125,25.625,25.75,25.625,25.5625,25.9375,25.8125,25.4375,25.1875,25.375,25.4375,43.3548096348,-5.8220960945,POINT (-5.8220960945 43.3548096348),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.8220960945,43.3548096348,18,285.0
3662,Boletus edulis,2022-12-10 10:26:04+01:00,0.9375,0.3125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.125,0.0,0.125,101070.0,101116.0,101135.0,101058.0,101110.0,101142.0,101056.0,100975.0,101017.0,101040.0,100999.0,100906.0,100871.0,100940.0,77.4375,76.625,75.125,72.6875,73.5625,74.0625,72.5625,73.6875,75.5625,75.3125,77.875,75.6875,72.4375,72.0,0.017944336,0.01776123,0.017822266,0.017211914,0.016967773,0.016845703,0.016601562,0.017028809,0.017211914,0.01727295,0.017822266,0.017578125,0.016967773,0.016601562,27.75,27.75,28.125,28.0625,27.625,27.4375,27.5,27.6875,27.4375,27.5625,27.5,27.75,27.875,27.625,28.5625,28.625,29.125,29.0625,28.6875,28.4375,28.6875,28.75,28.375,28.5625,28.5,28.75,28.625,28.625,26.8125,26.875,27.25,27.0,26.4375,26.1875,26.4375,26.75,26.5625,26.6875,26.625,26.75,27.0,26.3125,41.8141,-1.791285,POINT (-1.791285 41.8141),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.791285,41.8141,23,939.0
3684,Boletus edulis,2022-12-07 11:00:15+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.0625,0.375,0.0,0.0,0.0,1.0,101094.0,101150.0,101174.0,101086.0,101004.0,101052.0,101072.0,101038.0,100945.0,100907.0,100976.0,101118.0,101224.0,101262.0,72.1875,73.8125,72.4375,70.75,74.375,76.4375,77.125,79.0,78.625,72.8125,73.125,73.0625,70.9375,80.375,0.016845703,0.016845703,0.016479492,0.016174316,0.017028809,0.017456055,0.017456055,0.018005371,0.018066406,0.016845703,0.016723633,0.016540527,0.016113281,0.01763916,27.875,27.5,27.4375,27.5625,27.5625,27.4375,27.375,27.4375,27.5,27.6875,27.5,27.375,27.4375,26.8125,28.3125,27.8125,27.6875,27.875,27.875,27.625,27.6875,27.6875,27.75,27.9375,27.8125,27.75,27.875,27.4375,27.375,27.0625,27.1875,27.1875,27.25,27.125,26.9375,27.1875,27.1875,27.3125,27.125,27.0625,26.875,26.0625,43.3107599051,-2.8978066102,POINT (-2.8978066102 43.3107599051),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.8978066102,43.3107599051,20,58.0
3708,Boletus edulis,2022-12-05 12:43:54+01:00,0.0,0.0,0.0,0.0,0.125,0.1875,0.25,0.375,0.0,0.3125,0.0,0.8125,0.4375,0.0,101172.0,101084.0,101003.0,101052.0,101073.0,101038.0,100946.0,100908.0,100975.0,101119.0,101223.0,101260.0,101238.0,101154.0,72.0625,70.3125,74.9375,77.375,76.9375,79.25,78.625,73.75,73.625,75.5,70.75,79.625,79.375,78.3125,0.016540527,0.016113281,0.017150879,0.01763916,0.017456055,0.018066406,0.018066406,0.017028809,0.016845703,0.016906738,0.016113281,0.017456055,0.017944336,0.017700195,27.625,27.625,27.5625,27.4375,27.375,27.4375,27.5,27.625,27.5,27.125,27.5,26.875,27.3125,27.3125,27.875,27.9375,27.8125,27.625,27.6875,27.6875,27.8125,27.9375,27.8125,27.375,27.8125,27.5625,27.625,27.4375,27.1875,27.1875,27.1875,27.125,27.0,27.125,27.0625,27.1875,27.125,26.9375,27.0,26.0625,27.0,27.125,43.3287858851,-2.9738375545,POINT (-2.9738375545 43.3287858851),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.9738375545,43.3287858851,20,58.0
3711,Boletus edulis,2022-12-05 12:31:00+01:00,0.0,0.0,0.0,0.0,0.125,0.1875,0.25,0.375,0.0,0.3125,0.0,0.8125,0.4375,0.0,101172.0,101084.0,101003.0,101052.0,101073.0,101038.0,100946.0,100908.0,100975.0,101119.0,101223.0,101260.0,101238.0,101154.0,72.0625,70.3125,74.9375,77.375,76.9375,79.25,78.625,73.75,73.625,75.5,70.75,79.625,79.375,78.3125,0.016540527,0.016113281,0.017150879,0.01763916,0.017456055,0.018066406,0.018066406,0.017028809,0.016845703,0.016906738,0.016113281,0.017456055,0.017944336,0.017700195,27.625,27.625,27.5625,27.4375,27.375,27.4375,27.5,27.625,27.5,27.125,27.5,26.875,27.3125,27.3125,27.875,27.9375,27.8125,27.625,27.6875,27.6875,27.8125,27.9375,27.8125,27.375,27.8125,27.5625,27.625,27.4375,27.1875,27.1875,27.1875,27.125,27.0,27.125,27.0625,27.1875,27.125,26.9375,27.0,26.0625,27.0,27.125,43.3293997513,-2.972183302,POINT (-2.972183302 43.3293997513),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.972183302,43.3293997513,3,59.0
3746,Boletus edulis,2022-12-02 08:03:20+00:00,0.875,2.625,6.0,2.375,2.0625,2.875,11.3125,2.8125,1.5625,3.4375,1.4375,0.625,0.875,1.625,100722.0,100762.0,100729.0,100649.0,100614.0,100745.0,100924.0,101002.0,100982.0,100953.0,100814.0,100724.0,100807.0,100923.0,75.0625,79.9375,77.4375,76.75,76.5625,81.0,81.0625,74.75,70.25,74.5,71.875,72.375,72.9375,72.5,0.0178833,0.018798828,0.018554688,0.018432617,0.017822266,0.01751709,0.017578125,0.017333984,0.017211914,0.018249512,0.018188477,0.018249512,0.017944336,0.017150879,28.25,27.875,28.25,28.1875,27.75,26.4375,26.4375,27.6875,28.75,28.6875,29.25,29.1875,28.75,28.0625,32.4375,31.875,31.375,31.9375,31.9375,29.0625,28.6875,31.1875,32.375,32.375,33.6875,33.4375,32.9375,31.3125,24.8125,25.25,25.6875,25.25,24.6875,24.5,24.875,24.9375,25.9375,26.5625,26.6875,26.4375,26.375,25.4375,39.3954600826,-7.2763653547,POINT (-7.2763653547 39.3954600826),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.2763653547,39.3954600826,28,472.0
3787,Boletus edulis,2018-09-29 10:14:00+02:00,3.4375,3.75,2.5625,0.8125,0.6875,2.375,2.125,1.6875,1.1875,1.125,0.25,1.0,0.0625,0.5,101311.0,101219.0,101271.0,101289.0,101352.0,101362.0,101350.0,101318.0,101276.0,101248.0,101328.0,101331.0,101260.0,101307.0,83.6875,86.0625,87.25,85.3125,85.25,87.9375,86.4375,83.875,84.5,83.9375,80.0625,77.5,73.9375,74.0,0.016845703,0.017333984,0.017700195,0.01751709,0.01739502,0.01739502,0.017333984,0.017028809,0.017211914,0.017333984,0.016235352,0.01574707,0.015014648,0.014953613,25.375,25.375,25.5,25.75,25.625,25.125,25.3125,25.5,25.625,25.8125,25.5,25.5625,25.625,25.5,25.75,25.6875,25.75,26.1875,26.0,25.625,25.625,25.875,25.9375,26.375,25.8125,25.8125,25.9375,26.0,24.6875,24.9375,25.25,25.4375,24.75,24.5,25.0,25.0,25.125,25.0625,25.1875,25.3125,25.125,25.0,42.8174437509,-0.3367156579,POINT (-0.3367156579 42.8174437509),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.3367156579,42.8174437509,25,1634.0
3808,Boletus edulis,2022-11-23 14:41:28+01:00,0.0,0.0625,0.0,0.125,0.0,0.125,0.0,0.0625,0.5,1.3125,0.1875,0.125,0.125,0.0,101310.0,101212.0,101103.0,101175.0,101246.0,101239.0,101225.0,101207.0,101298.0,101332.0,101386.0,101398.0,101364.0,101284.0,77.5625,76.0,78.0625,79.75,75.3125,74.75,75.125,79.125,81.625,80.8125,75.875,76.25,77.875,81.625,0.01727295,0.016906738,0.017333984,0.01763916,0.016723633,0.016235352,0.016113281,0.016723633,0.01739502,0.01751709,0.016113281,0.015930176,0.016479492,0.017333984,27.0625,27.0625,27.0,26.9375,27.0,26.6875,26.4375,26.25,26.375,26.625,26.3125,26.0625,26.3125,26.25,27.4375,27.3125,27.4375,27.3125,27.4375,26.9375,26.6875,26.4375,26.6875,27.0,26.8125,26.625,26.625,26.5,26.75,26.875,26.4375,26.5625,26.375,26.4375,25.875,26.0,26.0,26.0625,25.8125,25.6875,25.75,25.8125,43.6987194559,-7.859325707,POINT (-7.859325707 43.6987194559),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.859325707,43.6987194559,23,25.0
3815,Boletus edulis,2022-11-07 18:44:00+01:00,1.125,0.0625,0.5625,0.0625,1.5625,1.1875,0.375,0.1875,0.375,0.8125,2.4375,1.0625,0.25,0.0625,101421.0,101433.0,101366.0,101296.0,101322.0,101413.0,101439.0,101365.0,101280.0,101234.0,101287.0,101433.0,101394.0,101340.0,82.9375,78.0625,78.5,76.375,83.1875,80.75,76.5625,77.5,80.3125,80.8125,85.5,79.375,77.875,80.8125,0.017578125,0.016723633,0.016723633,0.016113281,0.016845703,0.016479492,0.015991211,0.016113281,0.016601562,0.016845703,0.017089844,0.016113281,0.015991211,0.016357422,26.25,26.4375,26.375,26.1875,25.5,25.625,26.125,25.9375,25.875,26.0,25.25,25.5625,25.6875,25.5,26.5,26.6875,26.8125,26.6875,25.75,26.0,26.5625,26.375,26.0625,26.3125,25.875,26.1875,25.875,25.75,25.8125,26.125,26.0,25.625,25.0625,25.0625,25.625,25.5,25.4375,25.5,24.5625,25.0,25.375,25.1875,43.1475367988,-7.0804463665,POINT (-7.0804463665 43.1475367988),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.0804463665,43.1475367988,23,668.0
3816,Boletus edulis,2022-11-07 18:43:00+01:00,1.125,0.0625,0.5625,0.0625,1.5625,1.1875,0.375,0.1875,0.375,0.8125,2.4375,1.0625,0.25,0.0625,101421.0,101433.0,101366.0,101296.0,101322.0,101413.0,101439.0,101365.0,101280.0,101234.0,101287.0,101433.0,101394.0,101340.0,82.9375,78.0625,78.5,76.375,83.1875,80.75,76.5625,77.5,80.3125,80.8125,85.5,79.375,77.875,80.8125,0.017578125,0.016723633,0.016723633,0.016113281,0.016845703,0.016479492,0.015991211,0.016113281,0.016601562,0.016845703,0.017089844,0.016113281,0.015991211,0.016357422,26.25,26.4375,26.375,26.1875,25.5,25.625,26.125,25.9375,25.875,26.0,25.25,25.5625,25.6875,25.5,26.5,26.6875,26.8125,26.6875,25.75,26.0,26.5625,26.375,26.0625,26.3125,25.875,26.1875,25.875,25.75,25.8125,26.125,26.0,25.625,25.0625,25.0625,25.625,25.5,25.4375,25.5,24.5625,25.0,25.375,25.1875,43.1473802444,-7.0806609432,POINT (-7.0806609432 43.1473802444),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.0806609432,43.1473802444,23,672.0
3834,Boletus edulis,2022-10-16 12:39:00+02:00,1.875,0.4375,0.3125,0.3125,0.125,0.375,0.5,0.4375,0.0625,0.25,1.0,0.1875,0.75,0.0625,100541.0,100434.0,100543.0,100628.0,100664.0,100728.0,100754.0,100694.0,100604.0,100561.0,100599.0,100630.0,100567.0,100535.0,72.4375,66.625,65.9375,66.75,66.25,64.125,67.6875,71.625,64.625,68.0,71.0625,69.0,69.5,61.0,0.016601562,0.015014648,0.014587402,0.014343262,0.014282227,0.013916016,0.0146484375,0.014892578,0.014404297,0.015258789,0.015991211,0.01550293,0.015258789,0.013183594,27.25,27.125,26.8125,26.375,26.5625,26.875,26.4375,25.6875,27.1875,27.125,27.0,27.1875,26.625,26.8125,31.375,31.5,30.625,30.5625,31.125,31.6875,30.5625,29.0,31.8125,30.9375,30.5625,31.625,30.625,31.8125,24.0,23.0,23.4375,22.5,22.4375,22.75,22.4375,23.0,23.0625,23.6875,24.25,22.6875,23.125,22.6875,40.4352696696,-1.6237063504,POINT (-1.6237063504 40.4352696696),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.6237063504,40.4352696696,24,1570.0
3855,Boletus edulis,2022-11-12 10:51:25+01:00,0.0625,0.0,0.0625,0.6875,0.9375,0.125,1.625,0.9375,0.25,0.1875,1.5625,0.1875,1.1875,2.25,101312.0,101275.0,101208.0,101190.0,101296.0,101360.0,101363.0,101295.0,101242.0,101275.0,101342.0,101360.0,101268.0,101216.0,79.875,79.375,80.4375,81.625,82.4375,81.4375,83.25,80.5,77.6875,78.8125,81.375,77.4375,83.125,84.875,0.01739502,0.017456055,0.017578125,0.01776123,0.0178833,0.01763916,0.017578125,0.017211914,0.016601562,0.016601562,0.016906738,0.016662598,0.01739502,0.01763916,26.75,26.875,26.75,26.6875,26.625,26.625,26.1875,26.4375,26.375,26.1875,25.9375,26.5625,26.0,25.875,27.0625,27.125,27.125,26.875,27.0625,26.875,26.6875,26.8125,26.6875,26.375,26.5,26.6875,26.3125,26.1875,26.375,26.5,26.375,26.5,26.1875,26.25,25.375,26.0,25.9375,25.875,25.125,26.25,25.6875,25.375,42.2179883333,-2.5636933333,POINT (-2.5636933333 42.2179883333),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.5636933333,42.2179883333,23,1303.0
3888,Boletus edulis,2022-11-12 15:58:41+01:00,0.0,0.5625,1.5625,6.8125,3.25,0.4375,0.0,0.4375,0.0,0.25,0.25,0.25,0.125,1.5,101368.0,101323.0,101255.0,101233.0,101341.0,101406.0,101414.0,101348.0,101283.0,101312.0,101399.0,101423.0,101342.0,101260.0,77.875,81.125,85.25,83.625,83.0625,81.5,78.5625,77.25,76.75,77.5625,75.875,76.3125,77.25,83.3125,0.016845703,0.017578125,0.018188477,0.017822266,0.01776123,0.01763916,0.017028809,0.016662598,0.016418457,0.016357422,0.016113281,0.016235352,0.016235352,0.01727295,26.625,26.625,26.3125,26.375,26.4375,26.625,26.625,26.5625,26.4375,26.1875,26.3125,26.3125,26.125,25.875,27.0,26.8125,26.9375,26.8125,26.875,26.9375,26.8125,26.8125,26.875,26.5,26.6875,26.5625,26.25,26.125,26.1875,26.4375,25.5625,25.625,25.9375,26.4375,26.375,26.3125,26.0,25.75,25.8125,26.0,25.8125,25.4375,42.5556146997,-5.862859,POINT (-5.862859 42.5556146997),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.862859,42.5556146997,2,859.0
3889,Boletus edulis,2022-11-12 15:59:38+01:00,0.0,0.5625,1.5625,6.8125,3.25,0.4375,0.0,0.4375,0.0,0.25,0.25,0.25,0.125,1.5,101368.0,101323.0,101255.0,101233.0,101341.0,101406.0,101414.0,101348.0,101283.0,101312.0,101399.0,101423.0,101342.0,101260.0,77.875,81.125,85.25,83.625,83.0625,81.5,78.5625,77.25,76.75,77.5625,75.875,76.3125,77.25,83.3125,0.016845703,0.017578125,0.018188477,0.017822266,0.01776123,0.01763916,0.017028809,0.016662598,0.016418457,0.016357422,0.016113281,0.016235352,0.016235352,0.01727295,26.625,26.625,26.3125,26.375,26.4375,26.625,26.625,26.5625,26.4375,26.1875,26.3125,26.3125,26.125,25.875,27.0,26.8125,26.9375,26.8125,26.875,26.9375,26.8125,26.8125,26.875,26.5,26.6875,26.5625,26.25,26.125,26.1875,26.4375,25.5625,25.625,25.9375,26.4375,26.375,26.3125,26.0,25.75,25.8125,26.0,25.8125,25.4375,42.5554356997,-5.8625068997,POINT (-5.8625068997 42.5554356997),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.8625068997,42.5554356997,2,861.0
3893,Boletus edulis,2022-11-10 12:37:55+01:00,0.1875,0.8125,0.75,0.25,1.75,0.875,0.5,0.1875,1.4375,0.0625,1.0625,1.875,0.0625,0.0,101211.0,101195.0,101305.0,101368.0,101373.0,101302.0,101250.0,101285.0,101353.0,101370.0,101276.0,101221.0,101172.0,101248.0,80.4375,82.0625,82.3125,81.375,83.6875,80.875,77.6875,79.0,81.0,77.375,83.0,85.375,77.0625,77.6875,0.017578125,0.017822266,0.0178833,0.01763916,0.017578125,0.01727295,0.016601562,0.016601562,0.016845703,0.016662598,0.017333984,0.017700195,0.016479492,0.016235352,26.8125,26.625,26.6875,26.625,26.125,26.375,26.375,26.125,26.0,26.5,26.0,25.875,26.4375,26.0,27.0625,26.75,27.125,26.9375,26.6875,26.875,26.75,26.3125,26.4375,26.625,26.375,26.125,26.875,26.3125,26.4375,26.5,26.1875,26.25,25.25,25.75,25.9375,25.875,25.375,26.25,25.625,25.4375,25.875,25.5625,42.0895963997,-2.6209457997,POINT (-2.6209457997 42.0895963997),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.6209457997,42.0895963997,24,1243.0
3894,Boletus edulis,2022-11-12 13:47:13+01:00,0.0,0.0,0.4375,1.5625,0.125,0.25,0.1875,0.625,0.0,0.25,0.5625,0.375,0.0,0.0,101409.0,101380.0,101298.0,101298.0,101402.0,101460.0,101476.0,101395.0,101324.0,101350.0,101458.0,101488.0,101398.0,101317.0,77.5,79.0625,83.625,83.375,80.375,82.8125,81.125,79.125,78.25,79.25,81.125,75.9375,78.75,79.8125,0.016174316,0.016601562,0.01763916,0.01739502,0.017028809,0.017456055,0.016906738,0.016479492,0.016113281,0.016296387,0.016479492,0.015563965,0.016113281,0.016113281,26.0625,26.125,26.125,26.0,26.25,26.125,26.0,26.0,25.8125,25.75,25.5625,25.8125,25.6875,25.4375,26.25,26.5,26.375,26.3125,26.4375,26.3125,26.1875,26.375,26.1875,26.0625,25.8125,26.25,25.875,25.6875,25.875,25.5,25.875,25.6875,26.0625,26.0625,25.6875,25.375,25.3125,25.375,25.0,25.25,25.375,25.0,42.0900398356,-8.7017120461,POINT (-8.7017120461 42.0900398356),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-8.7017120461,42.0900398356,27,492.0
3895,Boletus edulis,2022-11-09 11:31:00+01:00,1.25,0.5625,0.125,2.375,0.4375,0.0,0.0,1.9375,0.625,1.375,1.1875,0.1875,0.0,0.3125,101195.0,101314.0,101376.0,101384.0,101306.0,101256.0,101295.0,101370.0,101383.0,101292.0,101226.0,101187.0,101261.0,101364.0,84.375,81.875,80.4375,84.3125,77.25,77.25,78.125,80.4375,78.625,83.625,85.3125,75.6875,76.6875,81.4375,0.018005371,0.017822266,0.01751709,0.017456055,0.016662598,0.016479492,0.016357422,0.016723633,0.016662598,0.01727295,0.017578125,0.016113281,0.01586914,0.016967773,26.375,26.6875,26.75,25.9375,26.625,26.375,26.125,25.9375,26.3125,25.875,25.75,26.375,25.9375,25.9375,26.75,27.0625,26.9375,26.6875,26.8125,26.6875,26.3125,26.25,26.5625,26.375,26.1875,26.8125,26.25,26.1875,25.875,26.1875,26.4375,25.0,26.25,25.875,25.8125,25.5,26.0625,25.0625,25.5,25.75,25.5,25.75,41.10594247,-3.49041135,POINT (-3.49041135 41.10594247),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.49041135,41.10594247,23,1262.0
3900,Boletus edulis,2022-11-11 13:55:26+01:00,0.0625,0.0625,0.75,0.875,0.1875,1.6875,0.875,0.5,0.125,1.5,0.0,1.1875,2.375,0.125,101280.0,101212.0,101193.0,101300.0,101366.0,101369.0,101300.0,101247.0,101281.0,101348.0,101366.0,101274.0,101220.0,101170.0,79.25,80.0625,82.0625,82.3125,81.25,83.5625,80.3125,77.75,79.0625,81.125,77.375,83.0,85.0625,77.375,0.01739502,0.01751709,0.017822266,0.0178833,0.017578125,0.017578125,0.017211914,0.016601562,0.016601562,0.016845703,0.016662598,0.017333984,0.017700195,0.016601562,26.875,26.8125,26.625,26.6875,26.625,26.1875,26.4375,26.4375,26.125,26.0,26.5625,26.0,25.875,26.4375,27.125,27.125,26.8125,27.125,26.9375,26.6875,26.875,26.6875,26.375,26.4375,26.6875,26.375,26.1875,26.875,26.5,26.375,26.375,26.25,26.25,25.375,25.875,26.0,25.875,25.375,26.3125,25.625,25.375,25.9375,42.1525726111,-2.6752490833,POINT (-2.6752490833 42.1525726111),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.6752490833,42.1525726111,23,1161.0
3901,Boletus edulis,2022-11-11 13:42:58+01:00,0.0625,0.25,0.625,0.8125,0.25,1.8125,1.375,0.375,0.1875,1.4375,0.1875,0.8125,1.6875,0.0625,101280.0,101211.0,101195.0,101305.0,101367.0,101372.0,101301.0,101249.0,101283.0,101351.0,101368.0,101274.0,101222.0,101171.0,79.5,80.625,81.625,82.375,81.625,83.875,81.375,77.9375,79.1875,81.5,77.5,83.0625,85.25,77.5625,0.017456055,0.017578125,0.01776123,0.0178833,0.01763916,0.017578125,0.017333984,0.016601562,0.016601562,0.016906738,0.016662598,0.017333984,0.01763916,0.016540527,26.8125,26.75,26.6875,26.625,26.625,26.0625,26.3125,26.375,26.125,25.9375,26.5,26.0,25.8125,26.375,27.0625,27.0,26.875,27.0,26.875,26.5625,26.8125,26.6875,26.3125,26.4375,26.625,26.3125,26.0625,26.75,26.4375,26.375,26.5,26.125,26.25,25.1875,25.75,25.9375,25.75,25.0625,26.1875,25.75,25.4375,25.9375,42.06059774,-2.53643423,POINT (-2.53643423 42.06059774),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.53643423,42.06059774,24,1623.0
3902,Boletus edulis,2022-11-11 11:47:02+01:00,0.0625,0.125,1.25,0.5625,0.125,2.375,0.4375,0.0,0.0,1.9375,0.625,1.375,1.1875,0.1875,101282.0,101209.0,101199.0,101318.0,101380.0,101388.0,101310.0,101260.0,101299.0,101374.0,101387.0,101297.0,101231.0,101192.0,79.0,81.125,84.3125,81.8125,80.375,84.25,77.1875,77.1875,78.0625,80.375,78.5625,83.5,85.25,75.625,0.017456055,0.017822266,0.018005371,0.01776123,0.01751709,0.017456055,0.016662598,0.016479492,0.016357422,0.016723633,0.016601562,0.01727295,0.017578125,0.016113281,26.9375,26.875,26.375,26.6875,26.75,25.9375,26.625,26.375,26.125,25.9375,26.3125,25.875,25.75,26.375,27.1875,27.0,26.75,27.0625,26.9375,26.6875,26.8125,26.6875,26.3125,26.25,26.5625,26.375,26.1875,26.8125,26.6875,26.625,25.875,26.1875,26.4375,25.0,26.25,25.875,25.8125,25.5,26.0625,25.0625,25.5,25.75,41.1237877493,-3.5735265166,POINT (-3.5735265166 41.1237877493),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.5735265166,41.1237877493,23,1500.0
